swappable_index,source_index,unit_id,land_use,block_id
65896,116998,511011205023,farmland,2078
65897,116999,511011204007,farmland,1910
65898,117003,511011108006,farmland,1174
65899,117005,511011205023,farmland,2077
65900,117006,511011204010,farmland,1921
65901,117007,511011210012,forest,2689
65902,117009,511011205022,forest,2071
65903,117010,511011210008,forest,2665
65904,117012,511011205004,forest,1970
65905,117013,511011205023,forest,2079
65906,117014,511011204009,farmland,-1
65907,117015,511011205004,forest,1971
65908,117016,511011205007,forest,1991
65909,117017,511011205023,farmland,2078
65910,117018,511011205022,forest,2073
65911,117021,511011204009,forest,1919
65912,117022,511011210011,forest,2686
65913,117027,511011205023,farmland,2078
65914,117029,511011205023,farmland,2077
65915,117031,511011204014,farmland,1939
65916,117033,511011205023,forest,2080
65917,117034,511011205004,forest,1971
65918,117036,511011108006,farmland,1173
65919,117037,511011108006,farmland,1173
65920,117038,511011205004,farmland,1971
65921,117039,511011108006,farmland,-1
65922,117040,511011205007,farmland,1990
65923,117044,511011210008,farmland,2666
65924,117048,511011205004,forest,1974
65925,117049,511011210009,farmland,2673
65926,117051,511011205005,forest,1976
65927,117052,511011210008,forest,2665
65928,117053,511011204014,farmland,1940
65929,117054,511011205022,farmland,2073
65930,117055,511011210009,farmland,2672
65931,117058,511011204007,farmland,1910
65932,117060,511011108006,forest,1173
65933,117061,511011205007,forest,1990
65934,117062,511011204003,farmland,1892
65935,117064,511011204014,farmland,1937
65936,117068,511011204014,farmland,1939
65937,117069,511011204008,farmland,1913
65938,117070,511011205004,forest,1971
65939,117071,511011204008,farmland,1912
65940,117073,511011205007,farmland,1990
65941,117074,511011205004,forest,1974
65942,117076,511011204013,farmland,1936
65943,117077,511011205023,farmland,2077
65944,117079,511011210008,farmland,2664
65945,117080,511011204013,farmland,1936
65946,117082,511011210008,farmland,-1
65947,117085,511011205005,forest,1976
65948,117088,511011210012,farmland,2689
65949,117092,511011204014,farmland,-1
65950,117096,511011204013,farmland,1936
65951,117100,511011210009,forest,2671
65952,117101,511011205007,forest,1989
65953,117102,511011205004,farmland,1970
65954,117104,511011204013,farmland,1936
65955,117105,511011210012,farmland,2691
65956,117106,511011205022,forest,2071
65957,117108,511011205023,farmland,2078
65958,117110,511011204008,farmland,1913
65959,117111,511011205023,farmland,2077
65960,117112,511011210008,farmland,2666
65961,117116,511011204008,farmland,1913
65962,117119,511011108006,forest,1175
65963,117121,511011205004,forest,1973
65964,117122,511011205004,farmland,1972
65965,117124,511011205006,farmland,1983
65966,117125,511011210008,farmland,2664
65967,117127,511011205023,forest,2080
65968,117128,511011204009,farmland,1919
65969,117129,511011205022,farmland,2073
65970,117131,511011205005,forest,1976
65971,117132,511011204003,forest,1890
65972,117133,511011204014,farmland,1937
65973,117134,511011204014,farmland,1937
65974,117138,511011204010,forest,1922
65975,117139,511011108006,farmland,1173
65976,117141,511011204003,forest,1891
65977,117143,511011210009,forest,2672
65978,117145,511011108006,farmland,1175
65979,117146,511011210008,forest,2664
65980,117147,511011204016,forest,1947
65981,117148,511011205006,forest,1984
65982,117149,511011108006,forest,1173
65983,117154,511011210008,farmland,2665
65984,117157,511011108006,forest,1174
65985,117158,511011205023,forest,2080
65986,117160,511011205022,forest,2071
65987,117161,511011205006,forest,1981
65988,117167,511011108006,forest,1175
65989,117170,511011205005,farmland,1979
65990,117176,511011108006,farmland,1175
65991,117178,511011210008,farmland,2666
65992,117181,511011204009,farmland,1919
65993,117182,511011210008,farmland,2664
65994,117184,511011108006,farmland,1173
65995,117186,511011205004,forest,1970
65996,117187,511011210008,forest,2664
65997,117188,511011205022,forest,2074
65998,117190,511011204014,farmland,1940
65999,117193,511011205022,forest,2073
66000,117196,511011205023,farmland,2078
66001,117197,511011205007,farmland,1990
66002,117198,511011205022,farmland,2074
66003,117199,511011205006,farmland,1981
66004,117202,511011210012,farmland,2691
66005,117205,511011204007,farmland,1910
66006,117206,511011204014,farmland,1937
66007,117207,511011205006,farmland,1983
66008,117210,511011204019,farmland,1959
66009,117211,511011204019,forest,1961
66010,117212,511011108006,forest,1175
66011,117213,511011210008,forest,2667
66012,117217,511011204014,forest,1940
66013,117218,511011204007,farmland,1908
66014,117219,511011205004,farmland,1974
66015,117220,511011205004,forest,1974
66016,117221,511011205004,forest,1971
66017,117223,511011205023,farmland,2080
66018,117224,511011205005,forest,1978
66019,117225,511011204005,forest,1900
66020,117228,511011205022,forest,2074
66021,117231,511011210009,forest,2673
66022,117232,511011205004,farmland,1970
66023,117233,511011204007,forest,1909
66024,117236,511011205005,forest,1978
66025,117238,511011108006,forest,1175
66026,117240,511011205022,forest,2074
66027,117241,511011210009,farmland,2673
66028,117242,511011210008,forest,2664
66029,117243,511011210009,forest,2673
66030,117247,511011205004,farmland,1972
66031,117250,511011205004,forest,1973
66032,117254,511011205006,farmland,-1
66033,117256,511011210012,forest,2690
66034,117259,511011204009,farmland,1919
66035,117261,511011108006,farmland,1173
66036,117265,511011204008,farmland,1912
66037,117266,511011210011,farmland,2688
66038,117267,511011204013,farmland,1936
66039,117269,511011210012,forest,2689
66040,117273,511011205007,farmland,1991
66041,117274,511011210002,farmland,2639
66042,117275,511011205007,farmland,1991
66043,117276,511011210008,farmland,2667
66044,117278,511011210008,farmland,2666
66045,117279,511011204008,farmland,1913
66046,117283,511011204006,forest,1906
66047,117284,511011204019,forest,1959
66048,117286,511011204005,forest,1897
66049,117287,511011205006,farmland,1984
66050,117289,511011204004,farmland,1893
66051,117291,511011205006,forest,1983
66052,117292,511011205006,farmland,1983
66053,117293,511011204005,farmland,1901
66054,117296,511011204019,farmland,1959
66055,117299,511011204004,farmland,1894
66056,117300,511011204019,farmland,1959
66057,117303,511011204002,farmland,1884
66058,117306,511011204005,forest,1898
66059,117307,511011204006,farmland,1907
66060,117309,511011204006,farmland,1907
66061,117313,511011204015,forest,1944
66062,117315,511011204002,farmland,1883
66063,117319,511011210008,farmland,-1
66064,117323,511011205005,farmland,1979
66065,117325,511011205004,farmland,1971
66066,117326,511011210009,forest,2670
66067,117329,511011204005,farmland,-1
66068,117330,511011204002,farmland,1883
66069,117332,511011204002,farmland,1883
66070,117336,511011204006,farmland,1906
66071,117337,511011204004,farmland,1894
66072,117338,511011205022,forest,2071
66073,117340,511011204005,farmland,1900
66074,117341,511011210009,forest,2669
66075,117343,511011204007,forest,1909
66076,117347,511011204004,forest,1895
66077,117348,511011204019,forest,1960
66078,117349,511011204006,farmland,1905
66079,117351,511011204004,forest,1896
66080,117353,511011204019,farmland,1961
66081,117354,511011204006,farmland,1905
66082,117355,511011204006,farmland,1904
66083,117357,511011210007,farmland,2660
66084,117358,511011110009,farmland,-1
66085,117359,511011205007,forest,1989
66086,117365,511011106016,forest,1003
66087,117367,511011106016,forest,1003
66088,117369,511011202010,farmland,1743
66089,117370,511011202008,farmland,1735
66090,117371,511011202008,forest,1735
66091,117373,511011202008,farmland,1737
66092,117376,511011205023,forest,2080
66093,117377,511011210008,forest,2665
66094,117378,511011108006,farmland,1175
66095,117380,511011204014,farmland,1937
66096,117382,511011205007,farmland,1990
66097,117383,511011205004,forest,1970
66098,117385,511011108006,farmland,1173
66099,117387,511011204008,farmland,1912
66100,117389,511011205022,forest,2072
66101,117390,511011205007,farmland,1991
66102,117391,511011205005,farmland,1976
66103,117392,511011210009,farmland,2674
66104,117397,511011204009,farmland,1915
66105,117398,511011205004,farmland,1970
66106,117401,511011210012,farmland,2689
66107,117402,511011205005,farmland,1978
66108,117403,511011204014,farmland,1940
66109,117404,511011205023,forest,2078
66110,117405,511011108006,farmland,1175
66111,117406,511011108006,forest,1175
66112,117408,511011204016,forest,1947
66113,117412,511011205022,farmland,2073
66114,117413,511011205023,farmland,2078
66115,117417,511011210008,farmland,2666
66116,117421,511011108006,farmland,-1
66117,117425,511011210012,farmland,2691
66118,117429,511011204014,farmland,1937
66119,117430,511011108006,forest,1173
66120,117436,511011205006,forest,1983
66121,117440,511011205006,farmland,1982
66122,117442,511011204005,forest,-1
66123,117444,511011205023,forest,2079
66124,117447,511011204005,farmland,1900
66125,117448,511011205005,forest,1976
66126,117450,511011205007,farmland,1992
66127,117452,511011108006,farmland,1174
66128,117455,511011210008,farmland,2665
66129,117460,511011205007,farmland,1992
66130,117465,511011205022,forest,2073
66131,117466,511011205023,forest,2077
66132,117467,511011108007,farmland,1178
66133,117470,511011204014,farmland,1938
66134,117471,511011108006,farmland,-1
66135,117473,511011210008,forest,2667
66136,117474,511011205005,farmland,1976
66137,117475,511011210009,farmland,2674
66138,117477,511011210008,farmland,2667
66139,117478,511011210008,farmland,2668
66140,117480,511011205007,farmland,1991
66141,117481,511011210008,forest,2667
66142,117482,511011210009,farmland,2674
66143,117486,511011205006,forest,1981
66144,117487,511011205004,farmland,1975
66145,117488,511011205022,farmland,2072
66146,117489,511011204003,farmland,1891
66147,117491,511011210008,farmland,2668
66148,117493,511011205005,forest,1977
66149,117494,511011205006,farmland,1981
66150,117495,511011205006,farmland,1981
66151,117496,511011205007,forest,1991
66152,117497,511011210008,forest,2667
66153,117499,511011204008,farmland,1914
66154,117500,511011204014,forest,1939
66155,117501,511011108006,forest,1175
66156,117505,511011205022,farmland,2071
66157,117506,511011205022,forest,2071
66158,117508,511011210002,farmland,2639
66159,117509,511011205023,farmland,2078
66160,117512,511011205007,farmland,1991
66161,117513,511011210008,farmland,2665
66162,117514,511011205005,forest,1979
66163,117518,511011210009,farmland,2673
66164,117519,511011210009,farmland,2672
66165,117520,511011205005,farmland,1979
66166,117521,511011205005,farmland,1979
66167,117524,511011205022,forest,2072
66168,117529,511011204010,farmland,1921
66169,117535,511011205007,forest,1991
66170,117536,511011205005,farmland,1977
66171,117538,511011210009,farmland,2674
66172,117540,511011204014,forest,1937
66173,117541,511011204014,farmland,1939
66174,117543,511011204009,forest,1920
66175,117544,511011205004,forest,1972
66176,117546,511011205006,farmland,1982
66177,117547,511011205005,farmland,1979
66178,117551,511011204019,forest,1960
66179,117554,511011205023,forest,2079
66180,117556,511011210012,forest,2691
66181,117559,511011205004,forest,1972
66182,117561,511011204005,farmland,-1
66183,117563,511011205006,farmland,1983
66184,117564,511011204010,farmland,-1
66185,117566,511011205004,forest,1973
66186,117568,511011204003,farmland,1891
66187,117569,511011210012,forest,2691
66188,117573,511011210012,farmland,2691
66189,117577,511011210011,farmland,2687
66190,117580,511011205006,forest,1985
66191,117582,511011210008,farmland,2668
66192,117586,511011205022,farmland,2071
66193,117587,511011205006,farmland,1981
66194,117588,511011205004,forest,1972
66195,117591,511011108006,forest,1174
66196,117592,511011204009,farmland,1918
66197,117594,511011108006,farmland,1175
66198,117595,511011205022,forest,2072
66199,117597,511011205024,farmland,-1
66200,117599,511011205007,forest,1991
66201,117600,511011205006,farmland,1982
66202,117601,511011204008,forest,1913
66203,117602,511011204008,farmland,1913
66204,117603,511011204010,farmland,1921
66205,117607,511011204009,forest,1919
66206,117608,511011204003,farmland,1891
66207,117610,511011210008,farmland,2665
66208,117612,511011204007,farmland,1909
66209,117613,511011204007,farmland,1909
66210,117614,511011204003,farmland,1892
66211,117615,511011205004,farmland,1973
66212,117616,511011205004,forest,1975
66213,117617,511011204009,forest,1915
66214,117618,511011204009,farmland,-1
66215,117620,511011210008,farmland,2667
66216,117621,511011205004,farmland,1974
66217,117623,511011205005,forest,1977
66218,117625,511011205004,forest,1974
66219,117626,511011210012,farmland,2690
66220,117630,511011210012,forest,2689
66221,117631,511011205006,farmland,1982
66222,117633,511011204009,farmland,-1
66223,117636,511011205023,farmland,2076
66224,117637,511011205005,farmland,1979
66225,117639,511011204010,forest,1923
66226,117640,511011205006,farmland,1982
66227,117641,511011210008,farmland,2664
66228,117642,511011205005,forest,1977
66229,117644,511011205023,farmland,2078
66230,117645,511011210012,farmland,2691
66231,117647,511011205022,farmland,2073
66232,117649,511011205022,forest,2071
66233,117650,511011204008,farmland,-1
66234,117651,511011205006,farmland,-1
66235,117652,511011204014,farmland,1938
66236,117653,511011205004,farmland,1972
66237,117654,511011205023,farmland,2077
66238,117655,511011205007,forest,1991
66239,117656,511011204013,farmland,-1
66240,117657,511011205022,farmland,2071
66241,117659,511011204008,forest,1913
66242,117665,511011205022,forest,2073
66243,117666,511011108006,farmland,-1
66244,117667,511011204014,farmland,1939
66245,117669,511011205022,forest,2072
66246,117671,511011108006,farmland,-1
66247,117674,511011210008,farmland,-1
66248,117675,511011204014,farmland,1937
66249,117676,511011204016,farmland,1949
66250,117677,511011204009,farmland,1915
66251,117678,511011205023,farmland,2077
66252,117680,511011205007,farmland,1991
66253,117682,511011205004,farmland,1973
66254,117684,511011205006,forest,1981
66255,117687,511011204016,forest,1948
66256,117688,511011205023,farmland,2077
66257,117689,511011210012,farmland,2689
66258,117691,511011205005,farmland,1980
66259,117695,511011205005,farmland,1979
66260,117696,511011205023,forest,2080
66261,117697,511011204014,farmland,1937
66262,117699,511011210009,farmland,2672
66263,117700,511011205022,forest,2073
66264,117701,511011210012,forest,2689
66265,117702,511011204014,farmland,1940
66266,117704,511011205006,farmland,1983
66267,117705,511011205022,forest,2073
66268,117706,511011205023,farmland,2079
66269,117709,511011205022,forest,2071
66270,117710,511011210012,farmland,2689
66271,117714,511011108006,forest,1175
66272,117715,511011108006,forest,1174
66273,117717,511011204010,farmland,1921
66274,117720,511011204016,forest,1949
66275,117722,511011210012,farmland,2689
66276,117723,511011210012,farmland,2691
66277,117724,511011204009,farmland,1919
66278,117725,511011108006,farmland,1173
66279,117726,511011210009,forest,2670
66280,117727,511011210009,farmland,2670
66281,117728,511011205004,forest,1970
66282,117731,511011210012,forest,2690
66283,117734,511011210012,farmland,2689
66284,117736,511011204016,forest,1947
66285,117738,511011210008,farmland,2667
66286,117744,511011205006,farmland,1984
66287,117745,511011108006,farmland,1174
66288,117746,511011108006,forest,1174
66289,117747,511011204010,farmland,1921
66290,117748,511011210008,forest,2667
66291,117749,511011204009,forest,1920
66292,117751,511011205005,forest,1979
66293,117758,511011205006,farmland,1981
66294,117760,511011204013,farmland,1935
66295,117765,511011108007,farmland,1178
66296,117766,511011205022,forest,2071
66297,117771,511011210008,farmland,-1
66298,117772,511011108006,farmland,-1
66299,117774,511011205007,forest,1990
66300,117775,511011205004,farmland,1972
66301,117776,511011210007,forest,2659
66302,117778,511011205006,farmland,-1
66303,117779,511011205004,farmland,1970
66304,117780,511011204014,farmland,1939
66305,117781,511011205007,farmland,1991
66306,117783,511011205005,farmland,1976
66307,117784,511011210009,farmland,2671
66308,117785,511011210009,forest,2671
66309,117786,511011204008,farmland,1912
66310,117787,511011108006,forest,1174
66311,117788,511011204009,forest,1917
66312,117789,511011205023,forest,2080
66313,117790,511011204014,farmland,1939
66314,117792,511011205022,forest,2073
66315,117793,511011210008,farmland,2666
66316,117794,511011205007,farmland,1990
66317,117796,511011204014,farmland,1940
66318,117797,511011210008,forest,2664
66319,117798,511011205022,farmland,2071
66320,117799,511011210009,farmland,2671
66321,117800,511011108006,farmland,1173
66322,117803,511011204010,forest,1921
66323,117806,511011210008,forest,2668
66324,117808,511011210009,farmland,2671
66325,117810,511011210008,forest,2664
66326,117811,511011205004,forest,1972
66327,117814,511011205004,forest,1970
66328,117819,511011205022,forest,2072
66329,117820,511011108006,farmland,-1
66330,117822,511011210009,farmland,2673
66331,117824,511011205023,farmland,2079
66332,117826,511011204016,forest,1948
66333,117828,511011210008,forest,2668
66334,117830,511011210009,forest,2674
66335,117835,511011204014,forest,1940
66336,117837,511011204014,farmland,-1
66337,117838,511011204013,farmland,-1
66338,117839,511011205023,farmland,2079
66339,117841,511011204007,farmland,1910
66340,117842,511011108006,farmland,1173
66341,117851,511011108006,forest,1173
66342,117853,511011205006,farmland,-1
66343,117854,511011204008,farmland,-1
66344,117856,511011205022,farmland,2071
66345,117861,511011205007,farmland,1991
66346,117862,511011210012,farmland,2691
66347,117863,511011205004,forest,1974
66348,117864,511011210008,farmland,2667
66349,117866,511011108006,farmland,1173
66350,117869,511011205007,forest,1991
66351,117872,511011205023,forest,2077
66352,117874,511011204010,farmland,1921
66353,117876,511011210008,farmland,2667
66354,117877,511011205004,forest,1973
66355,117880,511011210012,farmland,2689
66356,117883,511011210008,farmland,2664
66357,117884,511011204014,forest,1937
66358,117885,511011205007,farmland,1992
66359,117888,511011205006,farmland,1982
66360,117894,511011204003,farmland,1892
66361,117899,511011205023,farmland,2080
66362,117900,511011205004,farmland,1970
66363,117901,511011205005,forest,1976
66364,117904,511011204009,farmland,1919
66365,117905,511011210009,farmland,2671
66366,117906,511011204014,forest,1939
66367,117907,511011205004,forest,1970
66368,117909,511011204014,farmland,1937
66369,117914,511011210008,farmland,2665
66370,117917,511011205022,forest,2073
66371,117918,511011210012,farmland,2692
66372,117919,511011205007,farmland,1992
66373,117920,511011210008,farmland,2665
66374,117921,511011205023,farmland,2079
66375,117922,511011210009,forest,2671
66376,117926,511011210012,forest,2690
66377,117927,511011210012,farmland,2691
66378,117930,511011205006,farmland,1984
66379,117933,511011210009,farmland,2670
66380,117934,511011205004,forest,1973
66381,117936,511011205023,farmland,2079
66382,117938,511011204013,forest,1936
66383,117939,511011205004,farmland,1974
66384,117940,511011204016,forest,1946
66385,117943,511011108007,farmland,1179
66386,117944,511011108006,farmland,1174
66387,117945,511011210011,farmland,2688
66388,117946,511011205004,farmland,1972
66389,117948,511011210002,forest,2639
66390,117949,511011210002,farmland,2640
66391,117951,511011210009,farmland,2670
66392,117955,511011108007,farmland,1179
66393,117956,511011210011,farmland,2686
66394,117957,511011210012,farmland,2692
66395,117959,511011210009,farmland,2673
66396,117960,511011204007,farmland,1909
66397,117961,511011204016,farmland,1946
66398,117963,511011204016,forest,1949
66399,117965,511011205022,forest,2072
66400,117969,511011210009,forest,2671
66401,117972,511011210008,farmland,2667
66402,117973,511011205007,farmland,1991
66403,117976,511011204009,farmland,1919
66404,117977,511011205005,farmland,1979
66405,117978,511011204014,forest,1938
66406,117982,511011204010,farmland,1921
66407,117983,511011204003,farmland,1891
66408,117985,511011210012,farmland,2690
66409,117986,511011210012,farmland,2690
66410,117987,511011210009,farmland,2672
66411,117991,511011205007,forest,1991
66412,117993,511011210008,forest,2667
66413,117994,511011205006,forest,1982
66414,117998,511011204009,farmland,1920
66415,118002,511011108006,farmland,1174
66416,118004,511011205004,farmland,1970
66417,118005,511011210008,forest,2665
66418,118006,511011205023,farmland,2080
66419,118007,511011204003,forest,1892
66420,118013,511011204007,forest,1910
66421,118015,511011205023,farmland,2076
66422,118019,511011210008,farmland,2666
66423,118021,511011204009,forest,1920
66424,118024,511011204014,forest,1939
66425,118029,511011210012,forest,2691
66426,118030,511011108006,forest,1174
66427,118031,511011204010,farmland,1921
66428,118033,511011205006,forest,1982
66429,118036,511011210009,farmland,2673
66430,118037,511011210008,forest,2667
66431,118038,511011210009,forest,2673
66432,118039,511011210008,farmland,2667
66433,118040,511011205022,farmland,2072
66434,118041,511011108006,farmland,1175
66435,118043,511011210008,forest,2666
66436,118047,511011204013,farmland,1936
66437,118048,511011204013,farmland,1936
66438,118051,511011205023,farmland,2079
66439,118053,511011205023,farmland,2078
66440,118056,511011205005,farmland,1976
66441,118057,511011205007,farmland,1991
66442,118059,511011204010,farmland,1921
66443,118062,511011204007,farmland,1909
66444,118064,511011210012,farmland,2692
66445,118065,511011204009,farmland,1917
66446,118067,511011204007,farmland,1908
66447,118069,511011204014,farmland,1938
66448,118072,511011204010,farmland,1921
66449,118074,511011210008,forest,2668
66450,118075,511011205023,farmland,2080
66451,118076,511011204008,forest,1913
66452,118081,511011205007,forest,1991
66453,118082,511011205005,forest,1979
66454,118084,511011210009,farmland,2674
66455,118086,511011210008,forest,2665
66456,118089,511011205004,forest,1972
66457,118091,511011205004,farmland,1975
66458,118092,511011204009,farmland,1920
66459,118093,511011205023,forest,2080
66460,118095,511011205005,forest,1977
66461,118099,511011205007,forest,1991
66462,118100,511011205023,farmland,2079
66463,118101,511011210008,forest,2665
66464,118107,511011205023,forest,2076
66465,118109,511011108006,farmland,1174
66466,118110,511011204014,forest,1939
66467,118111,511011204010,farmland,1921
66468,118112,511011205006,farmland,1984
66469,118116,511011204016,forest,1948
66470,118117,511011210009,farmland,2671
66471,118118,511011204010,farmland,1923
66472,118119,511011205022,farmland,2073
66473,118121,511011204003,farmland,1892
66474,118122,511011204014,forest,1937
66475,118124,511011210008,farmland,2666
66476,118126,511011205006,forest,1983
66477,118130,511011204003,farmland,1892
66478,118131,511011205022,forest,2074
66479,118135,511011204010,farmland,1921
66480,118136,511011108006,forest,1173
66481,118139,511011205006,farmland,1982
66482,118141,511011205022,forest,2074
66483,118146,511011205022,forest,2071
66484,118147,511011108006,farmland,1175
66485,118149,511011204007,farmland,1910
66486,118150,511011205023,forest,2078
66487,118151,511011205007,farmland,1991
66488,118152,511011210012,forest,2692
66489,118153,511011210012,forest,2692
66490,118154,511011205006,forest,1981
66491,118157,511011210009,farmland,2672
66492,118159,511011210008,forest,2666
66493,118163,511011205007,forest,1991
66494,118165,511011205007,farmland,1990
66495,118166,511011204008,forest,1914
66496,118167,511011205004,farmland,1971
66497,118168,511011205005,farmland,1978
66498,118169,511011210008,farmland,2667
66499,118170,511011204010,farmland,1921
66500,118171,511011204014,farmland,1937
66501,118172,511011205004,forest,1972
66502,118174,511011205005,farmland,1980
66503,118175,511011204014,farmland,1938
66504,118178,511011210009,farmland,2674
66505,118179,511011204014,forest,1937
66506,118182,511011205006,farmland,1983
66507,118183,511011210008,forest,2665
66508,118185,511011204016,farmland,1946
66509,118187,511011205022,forest,2072
66510,118188,511011205007,farmland,1992
66511,118189,511011210008,forest,2667
66512,118195,511011210012,farmland,2691
66513,118199,511011204007,farmland,1908
66514,118201,511011210012,forest,2689
66515,118205,511011204019,farmland,1961
66516,118206,511011210012,forest,2690
66517,118207,511011204007,farmland,1909
66518,118210,511011204019,farmland,1961
66519,118213,511011210008,forest,2664
66520,118214,511011204016,forest,1947
66521,118215,511011108006,farmland,1174
66522,118217,511011204010,farmland,1921
66523,118218,511011205006,farmland,1983
66524,118222,511011205022,forest,2073
66525,118223,511011204016,forest,1947
66526,118226,511011205004,farmland,1973
66527,118229,511011205006,farmland,1981
66528,118231,511011108006,forest,1175
66529,118233,511011205022,forest,2072
66530,118235,511011108006,farmland,1173
66531,118236,511011204009,farmland,1918
66532,118239,511011204013,farmland,1935
66533,118240,511011210009,farmland,2674
66534,118241,511011205004,forest,1974
66535,118242,511011210013,forest,2696
66536,118243,511011204009,farmland,1917
66537,118244,511011204008,farmland,1913
66538,118245,511011210012,farmland,2692
66539,118246,511011204014,farmland,1938
66540,118251,511011210013,farmland,2696
66541,118252,511011204014,farmland,1937
66542,118254,511011108006,forest,1175
66543,118256,511011204014,farmland,1938
66544,118257,511011108006,farmland,1173
66545,118259,511011205023,forest,2078
66546,118262,511011204014,farmland,1938
66547,118263,511011205007,farmland,1991
66548,118264,511011108006,forest,1173
66549,118265,511011204016,forest,1946
66550,118267,511011205005,farmland,1977
66551,118268,511011204014,farmland,1939
66552,118269,511011210012,farmland,2692
66553,118270,511011210012,farmland,2692
66554,118273,511011204010,farmland,1921
66555,118276,511011205005,farmland,1977
66556,118277,511011204009,farmland,1919
66557,118280,511011108006,farmland,-1
66558,118283,511011205005,forest,1976
66559,118285,511011205006,farmland,1983
66560,118286,511011108006,farmland,1173
66561,118288,511011210012,farmland,2692
66562,118292,511011210012,forest,2689
66563,118296,511011205007,farmland,1992
66564,118300,511011205004,forest,1973
66565,118301,511011205007,forest,1991
66566,118305,511011204009,farmland,1920
66567,118307,511011204014,farmland,1937
66568,118309,511011204014,farmland,1938
66569,118310,511011204014,forest,1937
66570,118312,511011210008,farmland,2665
66571,118315,511011204003,forest,1890
66572,118316,511011210008,forest,2666
66573,118317,511011204014,farmland,1937
66574,118319,511011205007,farmland,1992
66575,118320,511011205004,farmland,1970
66576,118321,511011204007,farmland,1908
66577,118322,511011210012,forest,2689
66578,118323,511011210012,farmland,2691
66579,118326,511011204007,farmland,1908
66580,118327,511011205022,forest,2073
66581,118328,511011108006,forest,-1
66582,118329,511011204007,farmland,1909
66583,118330,511011205023,farmland,2079
66584,118331,511011204007,forest,1908
66585,118332,511011204003,farmland,1889
66586,118334,511011204003,farmland,1889
66587,118337,511011204005,farmland,1900
66588,118338,511011204010,farmland,1923
66589,118339,511011205006,forest,1984
66590,118340,511011210008,farmland,2667
66591,118344,511011204005,farmland,1900
66592,118346,511011204006,farmland,1904
66593,118347,511011204007,forest,1910
66594,118348,511011210009,forest,2670
66595,118349,511011205023,farmland,2080
66596,118350,511011204003,farmland,1889
66597,118353,511011205022,farmland,2075
66598,118354,511011210008,forest,2665
66599,118357,511011204006,farmland,1905
66600,118358,511011204004,farmland,1893
66601,118360,511011210009,farmland,2670
66602,118364,511011204004,forest,1893
66603,118365,511011210009,farmland,2670
66604,118366,511011210008,farmland,2665
66605,118367,511011205023,farmland,2077
66606,118368,511011204019,forest,1960
66607,118369,511011204003,farmland,1889
66608,118372,511011204019,farmland,1960
66609,118373,511011210009,farmland,2669
66610,118377,511011210009,farmland,2669
66611,118378,511011204005,farmland,1902
66612,118380,511011204005,farmland,1898
66613,118383,511011204005,farmland,-1
66614,118385,511011204005,forest,1897
66615,118389,511011204003,farmland,1889
66616,118390,511011204019,forest,1960
66617,118392,511011204003,farmland,1890
66618,118393,511011204006,farmland,1907
66619,118394,511011204010,farmland,1922
66620,118395,511011204005,farmland,1902
66621,118396,511011204005,forest,1899
66622,118400,511011205006,farmland,1982
66623,118401,511011204019,farmland,1958
66624,118402,511011204004,farmland,-1
66625,118405,511011204002,farmland,1883
66626,118407,511011204010,farmland,1922
66627,118412,511011204016,farmland,-1
66628,118415,511011204015,farmland,1943
66629,118416,511011204002,farmland,1886
66630,118423,511011204002,farmland,1883
66631,118424,511011204002,farmland,-1
66632,118426,511011204002,farmland,1883
66633,118429,511011204002,forest,1886
66634,118431,511011204005,forest,1900
66635,118432,511011210012,forest,2690
66636,118433,511011204007,farmland,1911
66637,118434,511011210012,farmland,2690
66638,118435,511011204003,farmland,1892
66639,118436,511011108006,forest,-1
66640,118437,511011108006,forest,1173
66641,118438,511011205006,farmland,1982
66642,118440,511011205006,farmland,1982
66643,118442,511011210008,farmland,2665
66644,118444,511011108006,farmland,1176
66645,118448,511011210009,farmland,2671
66646,118450,511011204005,farmland,-1
66647,118454,511011205023,forest,2080
66648,118457,511011205023,farmland,2080
66649,118459,511011204004,farmland,1893
66650,118460,511011205022,farmland,2073
66651,118461,511011210009,farmland,2674
66652,118463,511011210012,forest,2689
66653,118464,511011210009,forest,2675
66654,118465,511011204014,farmland,1941
66655,118468,511011205023,forest,2080
66656,118469,511011204003,forest,1889
66657,118471,511011204004,forest,1893
66658,118472,511011204005,farmland,1900
66659,118473,511011204005,forest,1900
66660,118474,511011204010,forest,1923
66661,118475,511011210009,forest,2669
66662,118477,511011204004,farmland,1893
66663,118478,511011205023,farmland,2080
66664,118481,511011204003,farmland,1889
66665,118483,511011204003,forest,1891
66666,118485,511011205023,forest,2079
66667,118486,511011205006,farmland,1984
66668,118489,511011210009,farmland,2673
66669,118493,511011205006,farmland,1982
66670,118497,511011204003,forest,1892
66671,118498,511011204006,farmland,1906
66672,118500,511011204003,farmland,1891
66673,118501,511011210009,forest,2669
66674,118502,511011204005,farmland,-1
66675,118507,511011204006,farmland,1905
66676,118513,511011210009,farmland,2671
66677,118515,511011204007,farmland,1910
66678,118516,511011204003,farmland,1891
66679,118518,511011204005,farmland,1899
66680,118519,511011204002,farmland,1883
66681,118520,511011204015,farmland,1943
66682,118525,511011204005,farmland,1897
66683,118526,511011204005,forest,1897
66684,118527,511011204005,forest,1898
66685,118528,511011204005,forest,1903
66686,118531,511011204002,farmland,1883
66687,118533,511011204006,farmland,1906
